u_brthyr,age_5,sc1714,ws1_2012,ws1_2032,ws1_2034,ws1_2036,ws1_2038,ws1cal01,ws1cal02,ws1cal03,ws1cal04,ws1imp04,ws2cal01,ws2cal02,ws2cal03,ws2cal04,ws2imp04,ws1_2024,vetstat,ws1_2028,ws1impo5,ws2impo5,ws1_wks4,ws1_wks3,ws1_wks2,ws1_wks1,fnlwgt_5,u_brthmn,rsncode,ws1_2026,agric1,trans1,trade1,finins1,service1,public1,profes1,manage1,cleric1,labor1,other1,educ,nrace,nmar,health,srvperd,nvstat,kwage,mhrs4,w4,mhrs3,w3,mhrs2,w2,mhrs1,w1,agesq,edsq,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12
1945,38,3,1,1567,1567,1567,1658,,,,,,,,,,,40,1,,,,4,5,4,5,,2,0,2,0,0,0,0,1,0,0,0,0,0,1,10,0,0,0,1,1,9.7937498,160,9.7937498,200,7.835,160,9.7937498,200,8.29,1444,100,0,1,0,0,0,0,0,0,0,0,0,0
1943,40,1,1,2833,2833,2833,2833,,,,,,,,,,,44,1,,,,4,5,4,5,40422976,1,999,2,0,1,0,0,0,0,1,0,0,0,0,14,0,0,0,1,1,16.09659,176,16.09659,220,12.877273,176,16.09659,220,12.877273,1600,196,1,0,0,0,0,0,0,0,0,0,0,0
1943,39,1,3,2879,2879,2879,2879,,,,,,,,,,,40,2,,,,4,5,4,5,44141728,12,999,2,0,0,0,0,0,1,1,0,0,0,0,18,0,0,0,,0,17.99375,160,17.99375,200,14.395,160,17.99375,200,14.395,1521,324,0,0,0,0,0,0,0,0,0,0,0,1
1949,34,1,2,1500,1490,1400,1400,,,,,,,,,,,40,1,8.5,,,4,5,4,5,44257384,9,1,1,0,1,0,0,0,0,0,0,1,0,0,14,0,0,0,1,1,8.5,160,9.375,200,7.4499998,160,8.75,200,7,1156,196,0,0,0,0,0,0,0,0,1,0,0,0
1948,35,1,1,1941,2119,2452,2326,,,,,,,,,,,50,1,,,,4,5,4,5,61024760,6,0,2,0,0,1,0,0,0,0,0,1,0,0,13,0,0,0,1,1,9.7049999,200,9.7049999,250,8.4759998,200,12.26,250,9.3039999,1225,169,0,0,0,0,0,1,0,0,0,0,0,0
1947,36,1,1,2138,2676,2247,2128,,,,,,,,,,,40,1,11.8,1,,4,5,4,5,61024760,9,1,1,0,1,0,0,0,0,0,0,1,0,0,14,0,0,0,1,1,11.8,160,13.3625,200,13.38,160,14.04375,200,10.64,1296,196,0,0,0,0,0,0,0,0,1,0,0,0
1946,37,1,1,1500,1500,1500,1500,,,,,,,,,,,40,2,6.1999998,,,4,5,4,5,50540898,2,1,1,0,0,0,0,1,0,0,0,0,0,1,15,0,1,0,,0,6.1999998,160,9.375,200,7.5,160,9.375,200,7.5,1369,225,0,1,0,0,0,0,0,0,0,0,0,0
1947,36,2,,,,,,,,,,,,,,,,,2,,,,,,,,53759198,1,1,,,,,,,,,,,,,10,0,1,0,,0,,,,,,,,,,1296,100,1,0,0,0,0,0,0,0,0,0,0,0
1945,38,1,1,1875,1875,1875,1446,,,,,,,,,,,40,2,,,,4,5,4,5,42504268,8,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,0,11.71875,160,11.71875,200,9.375,160,11.71875,200,7.23,1444,4,0,0,0,0,0,0,0,1,0,0,0,0
1946,37,1,1,2525,3156,2525,3156,,1,,1,,,,,,,40,1,13.28,,,4,5,4,5,50540898,6,0,1,0,0,1,0,0,0,0,0,1,0,0,16,0,1,0,1,1,13.28,160,15.78125,200,15.78,160,15.78125,200,15.78,1369,256,0,0,0,0,0,1,0,0,0,0,0,0
1948,35,2,,,,,,,,,,,,,,,,,2,,,,,,,,43354470,1,1,,,,,,,,,,,,,16,0,0,0,,0,,,,,,,,,,1225,256,1,0,0,0,0,0,0,0,0,0,0,0
1953,30,1,1,2000,2000,2000,2000,,,,,,,,,,,40,2,,,,4,5,4,5,45710304,6,0,2,0,0,0,0,0,0,1,0,0,0,0,16,1,1,0,,0,12.5,160,12.5,200,10,160,12.5,200,10,900,256,0,0,0,0,0,1,0,0,0,0,0,0
1943,40,1,1,1843,1158,1621,1299,,,,,,,,,,,40,2,8.6899996,,,4,5,4,5,41214944,9,999,1,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,,0,8.6899996,160,11.51875,200,5.79,160,10.13125,200,6.4949999,1600,196,0,0,0,0,0,0,0,0,1,0,0,0
1951,32,1,1,,,720,1450,,,,,,,,,,,45,1,8,,,,,2,5,63888489,4,0,1,0,0,0,0,0,0,0,0,0,0,0,13,1,1,0,1,1,8,,,,,90,8,225,6.4444447,1024,169,0,0,0,1,0,0,0,0,0,0,0,0
1946,37,1,1,4000,4000,4000,4000,,,,,,,,,,,60,2,,,,4,5,4,5,43329417,9,1,2,0,0,1,0,0,0,1,0,0,0,0,18,0,0,0,,0,16.666666,240,16.666666,300,13.333333,240,16.666666,300,13.333333,1369,324,0,0,0,0,0,0,0,0,1,0,0,0
1944,38,2,,,,,,,,,,,,,,,,,1,,,,,,,,46237096,12,0,,,,,,,,,,,,,17,0,1,0,1,1,,,,,,,,,,1444,289,0,0,0,0,0,0,0,0,0,0,0,1
1950,33,3,1,250,50,50,50,,,,,,,,,,,10,2,,,,4,5,4,5,54654820,3,0,2,0,0,0,0,1,0,1,0,0,0,0,18,0,1,1,,0,6.25,40,6.25,50,1,40,1.25,50,1,1089,324,0,0,1,0,0,0,0,0,0,0,0,0
1946,37,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,,,,,,,,,,,14,0,1,0,,0,,,,,,,,,,1369,196,0,0,0,1,0,0,0,0,0,0,0,0
1953,30,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,,,,,,,,,,,,,13,0,1,0,,0,,,,,,,,,,900,169,0,0,0,0,0,0,0,0,0,1,0,0
1946,36,1,1,1960,1960,1960,1960,,,,,,,,,,,40,2,,,,4,5,4,5,43354470,11,1,2,0,0,0,1,0,0,1,0,0,0,0,14,0,0,0,,0,12.25,160,12.25,200,9.8000002,160,12.25,200,9.8000002,1296,196,0,0,0,0,0,0,0,0,0,0,1,0
1952,31,1,1,2800,2800,2800,2800,,,,,,,,,,,40,2,16,,,4,5,4,5,63888489,8,1,1,0,0,0,0,1,0,1,0,0,0,0,18,1,1,0,,0,16,160,17.5,200,14,160,17.5,200,14,961,324,0,0,0,0,0,0,0,1,0,0,0,0
1950,33,1,4,2438,3048,2438,3048,1,1,1,1,,,,,,,80,1,7.6199999,1,,4,5,4,5,93474822,7,0,1,0,0,0,0,1,0,1,0,0,0,0,14,1,1,0,1,1,7.6199999,320,7.6187501,400,7.6199999,320,7.6187501,400,7.6199999,1089,196,0,0,0,0,0,0,1,0,0,0,0,0
1944,39,1,4,1483,395,710,1483,,,,,,,,,,,25,1,19.77,,,4,5,4,5,44554998,6,1,1,0,0,0,0,1,0,1,0,0,0,0,17,0,1,0,1,1,19.77,100,14.83,125,3.1600001,100,7.0999999,125,11.864,1521,289,0,0,0,0,0,1,0,0,0,0,0,0
1947,36,2,,,,,,,,,,,,,,,,,2,,,,,,,,43077317,2,0,,,,,,,,,,,,,12,0,0,0,,0,,,,,,,,,,1296,144,0,1,0,0,0,0,0,0,0,0,0,0
1944,38,1,2,3950,4938,3950,4938,1,1,1,1,,,,,,,40,1,,,,4,5,4,5,43354470,11,1,2,0,0,0,0,0,1,1,0,0,0,0,18,0,0,0,1,1,24.6875,160,24.6875,200,24.690001,160,24.6875,200,24.690001,1444,324,0,0,0,0,0,0,0,0,0,0,1,0
1949,34,1,1,3600,3600,3600,3600,,,,,,,,,,,45,1,,,,4,5,4,5,47014593,10,1,2,0,0,1,0,0,0,1,0,0,0,0,15,0,1,0,1,1,20,180,20,225,16,180,20,225,16,1156,225,0,0,0,0,0,0,0,0,0,1,0,0
1945,38,2,,,,,,,,,,,,,,,,,2,,,,,,,,43329417,1,0,,,,,,,,,,,,,15,0,0,0,,0,,,,,,,,,,1444,225,1,0,0,0,0,0,0,0,0,0,0,0
1954,28,1,1,3658,2926,3658,2926,,,,,,,,,,,40,2,18.290001,,,4,5,4,5,39956259,12,999,1,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,,0,18.290001,160,22.862499,200,14.63,160,22.862499,200,14.63,784,144,0,0,0,0,0,0,0,0,0,0,0,1
1952,31,1,1,2162,2162,2162,2162,,,,,,,,,,,40,2,,,,4,5,4,5,62539254,4,0,2,0,0,0,1,0,0,1,0,0,0,0,16,0,0,0,,0,13.5125,160,13.5125,200,10.81,160,13.5125,200,10.81,961,256,0,0,0,1,0,0,0,0,0,0,0,0
1946,37,1,1,1400,1400,1200,,,,,,,,,,,,40,1,8.7200003,,,4,5,4,,59862627,11,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,1,8.7200003,160,8.75,200,7,160,7.5,,,1369,196,0,0,0,0,0,0,0,0,0,0,1,0
1952,31,1,1,3000,2400,3000,2400,,,,,,,,,,,60,2,,,,4,5,4,5,44459473,9,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,0,12.5,240,12.5,300,8,240,12.5,300,8,961,144,0,0,0,0,0,0,0,0,1,0,0,0
1947,36,2,,,,,,,,,,,,,,,,,2,,,,,,,,43329417,4,0,,,,,,,,,,,,,16,0,0,1,,0,,,,,,,,,,1296,256,0,0,0,1,0,0,0,0,0,0,0,0
1949,33,2,,,,,,,,,,,,,,,,,2,,,,,,,,44043424,10,0,,,,,,,,,,,,,18,1,0,0,,0,,,,,,,,,,1089,324,0,0,0,0,0,0,0,0,0,1,0,0
1951,31,2,,,,,,,,,,,,,,,,,2,,,,,,,,,10,0,,,,,,,,,,,,,18,0,1,0,,0,,,,,,,,,,961,324,0,0,0,0,0,0,0,0,0,1,0,0
1954,29,,,,,,,,,,,,,,,,,,2,,,,,,,,51728201,5,999,,,,,,,,,,,,,9,0,1,1,,0,,,,,,,,,,841,81,0,0,0,0,1,0,0,0,0,0,0,0
1949,34,,,,,,,,,,,,,,,,,,2,,,,,,,,100259285,8,1,,,,,,,,,,,,,9,1,1,1,,0,,,,,,,,,,1156,81,0,0,0,0,0,0,0,1,0,0,0,0
1953,30,1,4,1553,1553,1553,1553,,,,,,,,,,,48,1,8.0699997,,,4,5,4,5,45710304,9,0,1,0,0,0,0,0,1,0,0,0,0,1,12,0,1,0,1,1,8.0699997,192,8.088542,240,6.4708333,192,8.088542,240,6.4708333,900,144,0,0,0,0,0,0,0,0,1,0,0,0
1945,38,2,,,,,,,,,,,,,,,,,2,,,,,,,,61078088,7,1,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,1444,,0,0,0,0,0,0,1,0,0,0,0,0
1946,37,2,,,,,,,,,,,,,,,,,2,,,,,,,,58516893,4,1,,,,,,,,,,,,,,0,0,0,,0,,,,,,,,,,1369,,0,0,0,1,0,0,0,0,0,0,0,0
1945,38,1,1,3824,3824,3824,3824,,,,,,,,,,,40,1,,,,4,5,4,5,62132889,10,0,2,0,0,0,1,0,0,1,0,0,0,0,14,0,0,0,1,1,23.9,160,23.9,200,19.120001,160,23.9,200,19.120001,1444,196,0,0,0,0,0,0,0,0,0,1,0,0
1944,39,1,1,3600,3600,3600,5400,,,,,,,,,,,40,2,,,,4,5,4,5,61338858,9,1,2,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,,0,22.5,160,22.5,200,18,160,22.5,200,27,1521,324,0,0,0,0,0,0,0,0,1,0,0,0
1943,39,,,,,,,,,,,,,,,,,,2,,,,,,,,41359898,10,999,,,,,,,,,,,,,18,0,0,0,,0,,,,,,,,,,1521,324,0,0,0,0,0,0,0,0,0,1,0,0
1944,39,1,1,2990,6583,2990,2990,,,,,,,,,,,55,1,17,,,4,5,4,5,44168867,4,1,1,0,1,0,0,0,0,1,0,0,0,0,15,0,1,0,1,1,17,220,13.590909,275,23.938181,220,13.590909,275,10.872727,1521,225,0,0,0,1,0,0,0,0,0,0,0,0
1952,31,,,,,,,,,,,,,,,,,,2,,,,,,,,43474750,8,1,,,,,,,,,,,,,12,0,0,1,,0,,,,,,,,,,961,144,0,0,0,0,0,0,0,1,0,0,0,0
1954,29,1,1,1100,880,1100,880,,,,,,,,,,,40,2,5.5,,,4,5,4,5,52659414,7,999,1,0,0,1,0,0,0,0,0,1,0,0,13,0,1,0,,0,5.5,160,6.875,200,4.4000001,160,6.875,200,4.4000001,841,169,0,0,0,0,0,0,1,0,0,0,0,0
1952,31,1,1,1200,1500,1200,1500,,1,,1,,,,,,,40,2,7.3000002,,,4,5,4,5,61423877,7,0,1,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,,0,7.3000002,160,7.5,200,7.5,160,7.5,200,7.5,961,81,0,0,0,0,0,0,1,0,0,0,0,0
1953,30,1,1,1800,1800,1800,1800,,,,,,,,,,,40,2,10.6,,,4,5,4,5,43414563,3,1,1,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,,0,10.6,160,11.25,200,9,160,11.25,200,9,900,225,0,0,1,0,0,0,0,0,0,0,0,0
1948,35,1,1,2470,1976,2470,1976,,,,,,,,,,,40,2,,,,4,5,4,5,42311067,6,0,2,0,0,0,0,0,0,0,1,0,0,0,16,1,0,0,,0,15.4375,160,15.4375,200,9.8800001,160,15.4375,200,9.8800001,1225,256,0,0,0,0,0,1,0,0,0,0,0,0
1951,32,1,1,2400,2400,2400,2400,,,,,,,,,,,40,2,,,,4,5,4,5,43414563,6,0,2,0,0,0,0,0,0,1,0,0,0,0,16,1,0,0,,0,15,160,15,200,12,160,15,200,12,1024,256,0,0,0,0,0,1,0,0,0,0,0,0
1951,32,1,1,3667,3667,3667,3667,,,,,,,,,,,50,2,,,,4,5,4,5,42855347,3,0,2,0,0,0,0,1,0,1,0,0,0,0,18,0,0,0,,0,18.334999,200,18.334999,250,14.668,200,18.334999,250,14.668,1024,324,0,0,1,0,0,0,0,0,0,0,0,0
1951,32,1,1,,600,750,600,,,,,,,,,,,40,2,,,,,5,4,5,61564634,8,0,2,0,1,0,0,0,0,0,0,0,1,0,12,0,1,0,,0,3,,,200,3,160,4.6875,200,3,1024,144,0,0,0,0,0,0,0,1,0,0,0,0
1949,33,1,1,2667,2667,2667,2667,,,,,,,,,,,40,2,15.39,,,4,5,4,5,43612802,11,1,1,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,,0,15.39,160,16.668751,200,13.335,160,16.668751,200,13.335,1089,256,0,0,0,0,0,0,0,0,0,0,1,0
1950,33,1,1,3000,3000,3000,3000,,,,,,,,,,,40,2,,,,4,5,4,5,51874511,5,0,2,0,0,0,0,1,0,1,0,0,0,0,18,0,1,0,,0,18.75,160,18.75,200,15,160,18.75,200,15,1089,324,0,0,0,0,1,0,0,0,0,0,0,0
1948,35,2,,,,,,,,,,,,,,,,,2,,,,,,,,45374710,3,0,,,,,,,,,,,,,18,0,1,0,,0,,,,,,,,,,1225,324,0,0,1,0,0,0,0,0,0,0,0,0
1945,38,1,1,1510,1510,1510,1510,,,,,,,,,,,40,2,10,,,4,5,4,5,41555567,4,1,1,0,0,1,0,0,0,0,0,1,0,0,12,0,0,0,,0,10,160,9.4375,200,7.5500002,160,9.4375,200,7.5500002,1444,144,0,0,0,1,0,0,0,0,0,0,0,0
1947,36,1,1,5383,5000,4800,5200,,,,,,,,,,,50,2,,,,4,5,4,5,42587803,5,0,2,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,,0,26.915001,200,26.915001,250,20,200,24,250,20.799999,1296,225,0,0,0,0,1,0,0,0,0,0,0,0
1952,31,1,1,2000,2400,1800,2100,,,,,,,,,,,50,2,,,,4,5,4,5,45710304,1,0,2,0,0,1,0,0,0,0,0,1,0,0,14,0,1,0,,0,10,200,10,250,9.6000004,200,9,250,8.3999996,961,196,1,0,0,0,0,0,0,0,0,0,0,0
1951,31,1,4,2600,1300,1300,2500,,,,,,,,,,,35,2,,,,4,5,4,5,43687313,10,0,2,0,0,0,0,1,0,1,0,0,0,0,18,0,0,0,,0,18.571428,140,18.571428,175,7.4285712,140,9.2857141,175,14.285714,961,324,0,0,0,0,0,0,0,0,0,1,0,0
1951,31,1,1,1800,1950,1550,2500,,,,,,,,,,,46,2,,,,4,5,4,5,46618030,12,0,2,0,0,0,0,1,0,0,0,1,0,0,14,0,0,0,,0,9.782609,184,9.782609,230,8.478261,184,8.423913,230,10.869565,961,196,0,0,0,0,0,0,0,0,0,0,0,1
1951,32,1,1,1520,1520,1520,1520,,,,,,,,,,,50,1,7,,,4,5,4,5,61564634,1,0,1,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,1,1,7,200,7.5999999,250,6.0799999,200,7.5999999,250,6.0799999,1024,144,1,0,0,0,0,0,0,0,0,0,0,0
1949,34,1,1,800,800,800,800,,,,,,,,,,,40,2,5,,,4,5,4,5,42438587,3,1,1,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,,0,5,160,5,200,4,160,5,200,4,1156,36,0,0,1,0,0,0,0,0,0,0,0,0
1944,39,1,1,1080,1350,1080,1350,,1,,1,,,,,,,40,2,6.8499999,,,4,5,4,5,40572255,5,1,1,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,,0,6.8499999,160,6.75,200,6.75,160,6.75,200,6.75,1521,324,0,0,0,0,1,0,0,0,0,0,0,0
1944,39,1,2,4300,4300,4300,4300,,,,,,,,,,,40,2,22,,,4,5,4,5,40750951,1,1,1,0,0,0,0,0,1,0,1,0,0,0,15,0,0,0,,0,22,160,26.875,200,21.5,160,26.875,200,21.5,1521,225,1,0,0,0,0,0,0,0,0,0,0,0
1951,32,1,1,,,1376,2250,,,,,,,,,,,40,2,10.75,,,,,4,5,50527811,9,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,1,1,,0,10.75,,,,,160,8.6000004,200,11.25,1024,144,0,0,0,0,0,0,0,0,1,0,0,0
1950,33,1,4,1726,1522,2283,1370,,,,,,,,,,,40,2,9.5100002,,,2,5,4,5,42646832,3,0,1,0,0,0,0,1,0,0,0,0,0,0,12,0,0,1,,0,9.5100002,80,21.575001,200,7.6100001,160,14.26875,200,6.8499999,1089,144,0,0,1,0,0,0,0,0,0,0,0,0
1953,29,2,,,,,,,,,,,,,,,,,2,,,,,,,,43016039,12,0,,,,,,,,,,,,,18,1,1,0,,0,,,,,,,,,,841,324,0,0,0,0,0,0,0,0,0,0,0,1
1950,33,,,,,,,,,,,,,,,,,,2,,,,,,,,63888489,9,0,,,,,,,,,,,,,12,1,1,0,,0,,,,,,,,,,1089,144,0,0,0,0,0,0,0,0,1,0,0,0
1950,32,1,1,850,850,850,850,,,,,,,,,,,45,2,,,,4,5,4,5,43474750,10,0,2,0,0,0,0,1,0,1,0,0,0,0,17,0,0,0,,0,4.7222223,180,4.7222223,225,3.7777777,180,4.7222223,225,3.7777777,1024,289,0,0,0,0,0,0,0,0,0,1,0,0
1954,29,1,1,1200,1500,1200,1500,,1,,1,,,,,,,50,2,7,,,4,5,4,5,42272243,9,999,1,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,,0,7,200,6,250,6,200,6,250,6,841,256,0,0,0,0,0,0,0,0,1,0,0,0
1949,34,1,1,1650,1650,1650,1650,,,,,,,,,,,42,2,11.6,,,4,5,4,5,45061038,10,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,0,1,,0,11.6,168,9.8214283,210,7.8571429,168,9.8214283,210,7.8571429,1156,144,0,0,0,0,0,0,0,0,0,1,0,0
1950,33,1,1,3600,5400,3600,3600,,,,,,,,,,,50,2,,,,4,5,4,5,45061038,1,0,2,0,1,0,0,0,0,1,0,0,0,0,16,0,0,0,,0,18,200,18,250,21.6,200,18,250,14.4,1089,256,1,0,0,0,0,0,0,0,0,0,0,0
1949,34,1,1,800,1000,800,1000,,1,,1,,,,,,,32,2,,,,4,5,4,5,43474750,8,0,2,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,,0,6.25,128,6.25,160,6.25,128,6.25,160,6.25,1156,196,0,0,0,0,0,0,0,1,0,0,0,0
1946,36,1,1,2400,3000,2400,3000,,1,,1,,,,,,,50,2,,,,4,5,4,5,45374710,11,0,2,0,1,0,0,0,0,0,0,1,0,0,15,0,1,0,,0,12,200,12,250,12,200,12,250,12,1296,225,0,0,0,0,0,0,0,0,0,0,1,0
1948,35,1,1,8333,8333,8333,8333,,,,,,,,,,,40,2,,,,4,5,4,5,45200460,8,1,2,0,0,0,1,0,0,0,0,1,0,0,17,0,0,0,,0,52.081249,160,52.081249,200,41.665001,160,52.081249,200,41.665001,1225,289,0,0,0,0,0,0,0,1,0,0,0,0
1946,37,1,1,5667,5667,5667,5667,,,,,,,,,,,40,2,,,,4,5,4,5,43354470,7,0,2,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,,0,35.418751,160,35.418751,200,28.334999,160,35.418751,200,28.334999,1369,256,0,0,0,0,0,0,1,0,0,0,0,0
1949,34,1,1,2800,2800,3500,2800,,,,,,,,,,,40,1,,,,4,5,4,5,44257384,1,1,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1,1,17.5,160,17.5,200,14,160,21.875,200,14,1156,144,1,0,0,0,0,0,0,0,0,0,0,0
1950,33,,,,,,,,,,,,,,,,,,2,,,,,,,,61564634,1,1,,,,,,,,,,,,,,0,1,1,,0,,,,,,,,,,1089,,1,0,0,0,0,0,0,0,0,0,0,0
1952,31,2,,,,,,,,,,,,,,,,,2,,,,,,,,46057761,6,0,,,,,,,,,,,,,16,0,0,0,,0,,,,,,,,,,961,256,0,0,0,0,0,1,0,0,0,0,0,0
1949,34,1,1,2500,2500,2500,2500,,,,,,,,,,,50,1,,,,4,5,4,5,45061038,3,1,2,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,1,1,12.5,200,12.5,250,10,200,12.5,250,10,1156,225,0,0,1,0,0,0,0,0,0,0,0,0
1949,33,1,1,2000,2000,2000,2000,,,,,,,,,,,55,1,,,,4,5,4,5,43974460,10,0,2,0,0,0,0,1,0,1,0,0,0,0,16,0,0,0,1,1,9.090909,220,9.090909,275,7.2727275,220,9.090909,275,7.2727275,1089,256,0,0,0,0,0,0,0,0,0,1,0,0
1947,36,1,1,560,700,560,700,1,1,1,1,,,,,,,40,1,3.5,1,,4,5,4,5,42369724,4,1,1,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1,1,3.5,160,3.5,200,3.5,160,3.5,200,3.5,1296,144,0,0,0,1,0,0,0,0,0,0,0,0
1946,36,1,1,2500,2500,2500,2500,,,,,,,,,,,45,1,,,,4,5,4,5,41400960,11,1,2,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,1,1,13.888889,180,13.888889,225,11.111111,180,13.888889,225,11.111111,1296,144,0,0,0,0,0,0,0,0,0,0,1,0
1944,39,2,,,,,,,,,,,,,,,,,1,,,,,,,,43170156,8,0,,,,,,,,,,,,,16,0,0,0,1,1,,,,,,,,,,1521,256,0,0,0,0,0,0,0,1,0,0,0,0
1943,40,3,1,,1440,1440,1800,,,,,,,,,,,40,2,9.0600004,,,,5,4,5,38601557,5,999,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,0,9.0600004,,,200,7.1999998,160,9,200,9,1600,144,0,0,0,0,1,0,0,0,0,0,0,0
1945,38,3,1,,,,675,,,,,,,,,,,30,1,4.5,,,,,,5,40777862,2,0,1,0,0,1,0,0,0,0,0,1,0,0,12,0,0,0,1,1,4.5,,,,,,,150,4.5,1444,144,0,1,0,0,0,0,0,0,0,0,0,0
1943,40,1,1,1228,1535,1228,1535,,1,,1,,,,,,,45,1,,,,4,5,4,5,40066362,9,999,2,0,0,0,0,1,0,0,0,1,0,0,14,0,0,0,0,0,6.8222222,180,6.8222222,225,6.8222222,180,6.8222222,225,6.8222222,1600,196,0,0,0,0,0,0,0,0,1,0,0,0
1944,39,1,1,1600,1800,800,1200,,,,,,,,,,,40,2,10,,,4,5,4,5,41188960,10,0,1,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,,0,10,160,10,200,9,160,5,200,6,1521,144,0,0,0,0,0,0,0,0,0,1,0,0
1943,40,1,1,2090,1760,2200,1760,,,,,,,,,,,40,2,11,,,4,5,4,5,42927379,3,999,1,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,,0,11,160,13.0625,200,8.8000002,160,13.75,200,8.8000002,1600,81,0,0,1,0,0,0,0,0,0,0,0,0
1951,31,2,,,,,,,,,,,,,,,,,2,,,,,,,,42992886,11,1,,,,,,,,,,,,,12,0,0,0,,0,,,,,,,,,,961,144,0,0,0,0,0,0,0,0,0,0,1,0
1950,33,1,1,3600,2880,2880,3600,,,,,,,,,,,60,2,12,,,4,5,4,5,43929405,8,1,1,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,,0,12,240,15,300,9.6000004,240,12,300,12,1089,144,0,0,0,0,0,0,0,1,0,0,0,0
1951,32,1,1,1523,1523,1523,1523,,,,,,,,,,,40,2,,,,4,5,4,5,59154511,8,1,2,0,0,0,0,1,0,0,1,0,0,0,18,0,1,0,,0,9.5187502,160,9.5187502,200,7.6149998,160,9.5187502,200,7.6149998,1024,324,0,0,0,0,0,0,0,1,0,0,0,0
1947,35,1,1,2184,1828,1828,2184,,,,,,,,,,,40,1,11.42,,,4,5,4,5,54131234,12,1,1,0,0,0,0,0,0,0,0,0,1,0,12,0,1,0,1,1,11.42,160,13.65,200,9.1400003,160,11.425,200,10.92,1225,144,0,0,0,0,0,0,0,0,0,0,0,1
1947,36,1,1,4000,3200,4000,3200,,,,,,,,,,,60,1,,,,4,5,4,5,42115770,5,0,2,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,1,1,16.666666,240,16.666666,300,10.666667,240,16.666666,300,10.666667,1296,144,0,0,0,0,1,0,0,0,0,0,0,0
1954,29,1,1,2058,2058,2103,1950,,,,,,,,,,,40,2,,,,4,5,4,5,51425623,4,999,2,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,,0,12.8625,160,12.8625,200,10.29,160,13.14375,200,9.75,841,144,0,0,0,1,0,0,0,0,0,0,0,0
1953,30,1,1,1615,982,1473,982,,,,,,,,,,,37,1,,,,4,5,4,5,50940547,5,0,2,0,0,0,1,0,0,0,0,1,0,0,12,0,0,0,1,1,10.912162,148,10.912162,185,5.3081083,148,9.9527025,185,5.3081083,900,144,0,0,0,0,1,0,0,0,0,0,0,0
1946,37,1,1,580,580,725,580,,,,,,,,,,,40,2,3.6300001,,,4,5,4,5,42740712,7,1,1,0,0,1,0,0,0,0,0,0,0,1,9,0,0,0,,0,3.6300001,160,3.625,200,2.9000001,160,4.53125,200,2.9000001,1369,81,0,0,0,0,0,0,1,0,0,0,0,0
1946,36,1,1,400,600,480,480,,,,,,,,,,,32,2,3.7,,,4,5,4,5,,11,0,1,0,0,0,0,1,0,0,0,0,0,1,12,1,1,1,,0,3.7,128,3.125,160,3.75,128,3.75,160,3,1296,144,0,0,0,0,0,0,0,0,0,0,1,0
1952,31,1,1,2176,2720,2176,2720,,,,,,,,,,,40,2,13.6,,,4,5,4,5,73134002,4,1,1,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,,0,13.6,160,13.6,200,13.6,160,13.6,200,13.6,961,144,0,0,0,1,0,0,0,0,0,0,0,0
1948,35,1,2,1044,1044,1044,1044,,,,,,,,,,,35,2,7.46,,,4,5,4,5,90525375,4,0,1,0,0,0,0,0,1,0,0,0,0,0,7,1,1,0,,0,7.46,140,7.4571428,175,5.9657145,140,7.4571428,175,5.9657145,1225,49,0,0,0,1,0,0,0,0,0,0,0,0
1953,30,,,,,,,,,,,,,,,,,,2,,,,,,,,93474822,3,0,,,,,,,,,,,,,12,1,1,1,,0,,,,,,,,,,900,144,0,0,1,0,0,0,0,0,0,0,0,0
