byr,race,year,type,interval,nj,nj0,p_xl,p_l,earnings,iweight,iweight_old,nsrvd,ps_r,ern74,ern75,ern76,ern77,ern78,ern79,ern80,ern81,ern82,ern83,ern84
52,1,84,TOTAL,58,247,71.87699890136719,0,.11424541,13875.513,1.4722955e-06,1.0008646e-06,2434,.095078126,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,70,242,68.00199890136719,0,.057023644,12151.813,2.8120921e-06,1.6832669e-06,2603,.1062449,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,2,229,67.09700012207031,0,.073550209,13837.779,1.1929370e-06,8.4402359e-07,6909,.294,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,46,311,92.98899841308594,0,.078459345,12840.836,2.5609138e-06,1.6217268e-06,3303,.10485714,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,9,234,69.96599578857422,0,.072753206,11947.872,2.9022660e-06,1.6535348e-06,6363,.26623431,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,10,236,62.06800079345703,0,.10312075,12667.177,2.4834187e-06,1.5496764e-06,6466,.27168068,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,29,275,73.97499847412109,0,.094391249,12220.714,2.6138887e-06,1.7169807e-06,2948,.10528571,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,25,242,68.00199890136719,0,.086230874,12811.729,2.6405846e-06,1.5533152e-06,2821,.11561476,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,55,184,55.01599884033203,0,.077032812,13352.254,1.4213779e-06,8.9539725e-07,2453,.13188171,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,8,249,81.92099761962891,0,.089418776,13442.8,2.7020710e-06,1.3775519e-06,7078,.27976283,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,56,222,53.05799865722656,0,.1130092,15038.001,1.6189614e-06,1.0665536e-06,2625,.11513158,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,68,237,59.96099853515625,0,.10709504,13698.032,1.5530434e-06,1.0964420e-06,2320,.097071126,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,65,270,73.97999572753906,0,.11157025,14797.17,1.2105548e-06,8.8329227e-07,2713,.099377289,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,28,237,68.96700286865234,.0056417496,.09590973,13363.009,2.5636155e-06,1.4299563e-06,2467,.10236514,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,15,231,51.05099868774414,.0051347883,.083440304,13045.184,1.5318051e-06,1.1603308e-06,6720,.2871795,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,67,289,60.11199951171875,0,.11742424,14252.226,1.3047353e-06,1.0514939e-06,2715,.093298972,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,22,208,56.99199676513672,0,.079889797,12371.37,3.0302108e-06,1.6455039e-06,2596,.12303317,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,37,206,53.97200012207031,0,.11788617,12655.443,2.2906615e-06,1.4033710e-06,2506,.11933333,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,11,234,68.09400177001953,0,.071932301,12466.431,3.3430385e-06,1.7491006e-06,5499,.23105042,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,41,234,66.92400360107422,0,.13165265,14382.198,1.1763135e-06,8.3043074e-07,2503,.10516807,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,34,258,68.11199951171875,0,.1263587,13391.729,2.1483779e-06,1.3989920e-06,2973,.11304183,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,3,241,61.9370002746582,0,.11170927,13392.364,2.6274040e-06,1.5673402e-06,6633,.2752282,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,42,246,67.89599609375,0,.10635359,14129.93,1.9434369e-06,1.2136676e-06,2495,.099799998,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,39,225,72,0,.12352941,14699.24,1.3562665e-06,8.4088413e-07,2486,.10623932,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,21,215,50.95500183105469,0,.078636959,12367.556,1.9179770e-06,1.3470504e-06,3093,.14253457,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,47,258,76.88400268554688,0,.088319086,14174.568,8.7074403e-07,6.7612103e-07,2413,.092452109,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,17,258,57.01800155639648,0,.079589218,13329.041,2.0060445e-06,1.4412291e-06,5680,.21353383,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,32,228,72.95999908447266,0,.077941172,13041.724,2.0684110e-06,1.1982954e-06,3015,.13051948,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,53,232,58.92800140380859,0,.080428958,12838.692,1.9101647e-06,1.3064688e-06,2292,.095899582,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,12,232,50.11199951171875,0,.059948977,12314.73,2.4573865e-06,1.7034890e-06,6020,.25294119,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,49,226,56.95199966430664,0,.05882353,11970.926,3.5229746e-06,2.0101593e-06,2820,.12368421,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,64,241,67.96199798583984,0,.11559887,15505.898,9.1836068e-07,6.7534251e-07,2789,.11337399,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,62,262,66.02400207519531,0,.097593583,12831.387,2.3354789e-06,1.5627702e-06,2611,.098157898,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,26,247,63.97299957275391,0,.082321189,12982.913,1.6401998e-06,1.1789615e-06,2702,.10895161,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,16,244,72.95600128173828,0,.06990014,11976.411,2.8557442e-06,1.6641496e-06,6506,.26340082,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,14,251,81.07300567626953,0,.076809458,13062.097,2.0518194e-06,1.2320025e-06,6647,.26272726,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,48,192,47.04000091552734,0,.10331126,13496.465,1.8684474e-06,1.1861454e-06,2483,.12604061,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,50,212,55.96799850463867,0,.10190218,12524.034,2.4672893e-06,1.4910030e-06,2388,.11055555,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,43,239,76.00199890136719,0,.11583578,14158.807,2.1598055e-06,1.1708040e-06,2663,.10781377,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,23,239,66.91999816894531,0,.10416667,12912.121,2.2338254e-06,1.3909256e-06,3057,.12528689,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,24,219,60.00599670410156,0,.10743802,13121.149,2.0664490e-06,1.2810344e-06,2732,.12035242,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,5,213,53.0369987487793,0,.08122503,12535.313,2.1950259e-06,1.4282206e-06,6147,.28327188,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,63,251,55.97299957275391,0,.092664085,13130.953,1.0459698e-06,8.6714988e-07,2945,.11414728,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,18,250,57,0,.082901552,13008.209,2.7205274e-06,1.7621900e-06,5970,.23596838,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,19,243,71.92800140380859,0,.075284086,13266.546,1.4843591e-06,1.0222647e-06,6273,.25294355,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,38,236,60.88799667358398,0,.11994608,14157.758,1.5394410e-06,1.0583060e-06,2720,.11286307,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,4,235,59.92499923706055,0,.057718124,12441.798,3.1621191e-06,1.8460051e-06,7354,.30769876,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,71,243,58.07699966430664,0,.086727992,12509.451,2.0881580e-06,1.4681301e-06,2753,.11056225,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,33,215,59.98500442504883,0,.058252428,12675.601,1.9805359e-06,1.2592977e-06,2398,.11050691,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,60,176,49.98400115966797,0,.071229048,12824.221,1.3880624e-06,9.1653084e-07,2019,.11342697,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,51,256,65.02400207519531,0,.10991958,13942.594,2.8013917e-06,1.6246585e-06,2911,.11110687,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,59,234,62.0099983215332,0,.099319719,13151.164,1.9554163e-06,1.2855387e-06,2572,.10628099,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,61,238,59.97600173950195,0,.084224604,12250.456,2.6232944e-06,1.6845360e-06,2587,.10559183,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,57,244,77.10400390625,0,.077485383,13371.96,2.7187384e-06,1.4156801e-06,2483,.10012097,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,1,251,64.00499725341797,0,.09127517,12803.574,3.0816711e-06,1.8246571e-06,7193,.27988327,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,72,232,68.90399932861328,0,.098150775,12411.567,2.1502351e-06,1.3412250e-06,2432,.10175733,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,73,250,77,0,.13294798,13054.961,2.0778318e-06,1.2743740e-06,3114,.12069768,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,31,241,71.09499359130859,0,.082269497,14127.115,1.0412598e-06,7.6517506e-07,2865,.11741804,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,30,274,80.00799560546875,0,.10310733,13172.003,2.2746065e-06,1.4269527e-06,2745,.09874101,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,66,204,67.93199920654297,0,.10344827,12905.231,1.4544790e-06,9.1314371e-07,2696,.12777251,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
52,1,84,TOTAL,69,230,72.91000366210938,0,.10248902,13897.618,1.3084916e-06,8.6655592e-07,2497,.10716739,,,,,-.12802243,.10403469,.26971045,.62337106,.72162378,.4779599,1
53,1,78,TOTAL,57,238,51.88399887084961,0,.0971867,22208.504,1.5000744e-08,1.4871863e-08,3380,.13852459,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,66,233,54.98799896240234,0,.13481675,11672.422,5.5261432e-07,5.0246007e-07,3034,.12747899,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,15,252,52.91999816894531,0,.14556962,13315.912,1.1659633e-07,1.1410784e-07,3408,.13470356,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,21,246,57.07199859619141,0,.12760417,15088.814,1.0920075e-07,1.0596560e-07,3137,.12598394,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,13,293,72.95700073242188,0,.10918775,10738.042,2.3440011e-06,1.7950088e-06,3675,.1229097,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,26,237,37.91999816894531,0,.14523809,15475.44,3.9056477e-08,3.8765062e-08,3137,.13180672,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,3,268,60.03200149536133,0,.11082474,9708.3887,3.7378168e-06,2.7096269e-06,4300,.15750916,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,32,253,65.02099609375,0,.14401077,25286.756,8.3515328e-09,8.2910017e-09,3059,.12090909,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,70,261,56.1150016784668,0,.11210191,10395.86,3.0221418e-06,2.2507286e-06,2747,.10327068,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,31,222,47.95199966430664,0,.10969388,9516.5303,5.1758698e-06,3.2722733e-06,2770,.12311111,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,62,224,55.10400009155273,0,.13660477,11415.995,2.6210021e-06,1.7502282e-06,2827,.1250885,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,11,229,43.96799850463867,0,.097772285,9412.8223,4.7475924e-06,3.3050108e-06,3648,.15523404,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,9,257,52.94200134277344,0,.14231738,10961.158,2.7258350e-06,2.0485486e-06,3880,.14865901,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,72,261,56.1150016784668,0,.15159236,11522.879,1.8117466e-06,1.4465805e-06,3046,.11625955,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,41,240,65.04000091552734,0,.13168725,26774.502,4.6178794e-09,4.5943218e-09,3045,.12582645,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,50,242,61.95200347900391,0,.12231182,14243.038,1.9265732e-07,1.8251491e-07,3118,.12884298,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,48,208,45.96799850463867,0,.11168163,10055.521,4.7544254e-06,2.8715674e-06,2960,.14028436,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,44,263,58.12300109863281,0,.073170736,9835.1221,6.0556526e-06,3.7108941e-06,3288,.12454545,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,37,231,58.90499877929688,0,.10469799,9805.6113,4.1939547e-06,2.6253076e-06,3162,.1362931,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,56,246,56.0880012512207,0,.11528498,10909.313,1.2065336e-06,1.0291214e-06,3016,.12210526,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,29,237,51.90299987792969,0,.12419975,11957.184,7.2587574e-07,6.4649254e-07,3093,.12995799,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,58,253,64.00899505615234,0,.15394913,18901.955,1.2157485e-08,1.2087200e-08,3326,.12992187,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,4,240,42,0,.14181818,17465.309,2.8143921e-08,2.7931980e-08,4355,.17921811,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,59,269,62.94599914550781,0,.12140992,10112.506,4.6351865e-06,3.0131994e-06,3046,.11281481,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,2,225,51.97500228881836,.0052015609,.098829649,10644.851,2.1744206e-06,1.6361982e-06,4545,.20022026,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,71,239,54.01399993896484,0,.11369509,10831.681,8.0092377e-07,7.1844437e-07,3314,.13808334,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,35,233,54.05599975585938,0,.10677084,15121.758,3.2032926e-08,3.1731577e-08,3087,.12970588,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,54,268,51.99200057983398,0,.10173697,9914.1445,5.3474937e-06,3.6326724e-06,3150,.11710037,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,61,253,50.09399795532227,0,.14339152,12702.455,3.4762584e-07,3.2958624e-07,3102,.12164706,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,36,224,53.0880012512207,0,.15203145,24512.66,5.3758313e-09,5.3518590e-09,3234,.14246696,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,18,256,44.03200149536133,0,.10869566,13743.032,6.4277678e-08,6.3650660e-08,3373,.13175781,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,53,227,51.98300170898438,0,.13748379,11046.758,4.6351565e-06,2.6637326e-06,2731,.11771552,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,25,223,51.95899963378906,0,.1173403,11632.946,7.5187114e-07,6.6034420e-07,3342,.14853333,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,55,209,49.95100021362305,0,.13140604,11331.038,8.1672238e-07,7.0554739e-07,2760,.13142857,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,67,249,46.06500244140625,0,.10306749,19632.59,1.1692046e-08,1.1644209e-08,3015,.12011952,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,45,228,48.10799789428711,0,.10519645,10695.044,1.6428423e-06,1.3461395e-06,3148,.13568966,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,64,230,52.90000152587891,0,.11818182,12295.364,1.7198893e-07,1.6637108e-07,2858,.12318966,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,12,261,56.1150016784668,0,.10191082,9870.2295,5.2803020e-06,3.4291888e-06,3933,.14897728,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,34,244,56.12000274658203,0,.12207792,10805.649,1.6963460e-06,1.3652980e-06,2848,.1162449,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,24,246,45.01799774169922,0,.094247244,11263.269,8.0604735e-07,7.3739091e-07,2959,.11931451,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,49,218,42.07400131225586,0,.09045849,15478.563,4.1910642e-08,4.1453998e-08,2931,.13262443,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,8,246,58.05599975585938,0,.12172775,13485.864,1.0340786e-07,1.0102220e-07,4126,.16704454,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,63,252,61.99200057983398,0,.1525199,22156.578,1.4273774e-08,1.4145446e-08,3034,.11992095,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,68,228,64.97999572753906,0,.12307692,22771.328,6.8196462e-09,6.7777450e-09,2898,.12655021,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,22,214,44.93999862670898,0,.17721519,13638.797,4.9195671e-07,4.4174249e-07,3061,.14237209,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,19,232,51.04000091552734,0,.13205129,17117.834,2.3639393e-08,2.3441983e-08,3189,.13686696,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,14,259,47.91500091552734,0,.14723927,11014.295,2.8609172e-06,2.1936494e-06,3467,.13334616,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,20,259,56.97999954223633,0,.12435898,16652.396,2.4802189e-08,2.4617805e-08,3046,.11715385,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,73,215,38.05500030517578,0,.13608748,22468.941,1.4736127e-08,1.4627272e-08,3101,.14290322,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,1,259,75.88700103759766,0,.14144272,12680.239,2.4591597e-07,2.3128294e-07,4783,.1832567,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,5,224,40.99200057983398,0,.11995104,11382.094,8.8843075e-07,7.9673248e-07,3711,.16420354,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,69,228,54.0359992980957,0,.11533421,10557.994,3.8303065e-06,2.4216672e-06,2964,.12943232,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,10,224,47.03999710083008,0,.09620253,10370.62,3.5544983e-06,2.4452036e-06,3484,.15484445,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,17,227,58.11200332641602,0,.14247312,12124.422,2.8120724e-07,2.6462578e-07,3395,.14955947,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,6,229,52.89900207519531,0,.14174251,10519.479,1.5852935e-06,1.2887341e-06,4213,.18317391,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,46,259,58.0160026550293,0,.094072163,17114.254,2.1568056e-08,2.1417266e-08,3244,.1238168,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,42,247,62.98500061035156,0,.13020135,10219.302,4.4757890e-06,2.7163239e-06,3043,.12172,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,39,251,57.98100280761719,0,.083224975,10530.286,8.5915570e-07,7.7122417e-07,3024,.12,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,28,237,53.0880012512207,0,.13530926,11890.18,6.8025417e-07,6.0892762e-07,3159,.13273109,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,38,261,44.89200210571289,.0048309183,.12922706,10359.843,4.8761040e-06,3.4423097e-06,3068,.11533835,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,7,248,76.87999725341797,0,.17536232,12949.769,2.6463599e-07,2.4494352e-07,4398,.17521912,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,60,208,39.93600082397461,0,.12500001,12785.136,2.6788635e-07,2.5512378e-07,3077,.14582938,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,52,250,54,0,.10204082,12235.141,1.8143884e-07,1.7616573e-07,2870,.11254902,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,40,256,62.97600173950195,0,.14456233,10676.697,3.2242149e-06,2.1957255e-06,3316,.12803088,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,43,209,44.0989990234375,0,.072243348,10074.803,1.2456491e-06,1.0721891e-06,3053,.14538096,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,30,228,57,0,.10533334,10665.573,3.1086215e-06,2.0492071e-06,3099,.13592105,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,23,254,56.89599990844727,0,.09664949,11438.866,5.4297237e-07,5.0240726e-07,2992,.11507692,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,47,231,55.90200042724609,0,.10817943,25655.74,7.3972179e-09,7.3477726e-09,2942,.12681034,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,16,268,43.95199966430664,0,.1076555,10375.061,7.3285128e-06,4.6458540e-06,3484,.13,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,33,223,43.03900146484375,0,.11152417,10321.475,3.0349004e-06,2.2535123e-06,3105,.13738938,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,27,264,54.91200256347656,.005050505,.12373737,13556.237,1.2516526e-07,1.2236528e-07,3250,.12218045,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,51,220,56.09999847412109,0,.13422818,10855.544,2.0448886e-06,1.4872826e-06,2828,.1279638,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,78,TOTAL,65,241,54.94800186157227,0,.14507772,15831.696,4.2211447e-08,4.1671161e-08,3172,.13053498,,,,,1,.025840504,.058006343,.078843266,.24732125,.25011876,.21836293
53,1,79,TOTAL,1,259,73.03800201416016,0,.058495823,10188.479,4.3441773e-06,2.5799307e-06,4783,.1832567,,,,,.025840504,1,.30945563,-.072173633,-.011797571,-.11153834,.070570536
53,1,79,TOTAL,21,244,58.07200241088867,0,.080052495,22033.508,1.5714422e-08,1.5562446e-08,3137,.12598394,,,,,.025840504,1,.30945563,-.072173633,-.011797571,-.11153834,.070570536
53,1,79,TOTAL,69,228,64.06800079345703,0,.091794163,16237.336,3.5079179e-08,3.4531734e-08,2964,.12943232,,,,,.025840504,1,.30945563,-.072173633,-.011797571,-.11153834,.070570536
53,1,79,TOTAL,57,237,55.93199920654297,0,.049738217,18977.939,2.2816655e-08,2.2574861e-08,3380,.13852459,,,,,.025840504,1,.30945563,-.072173633,-.011797571,-.11153834,.070570536
53,1,79,TOTAL,46,259,68.11700439453125,0,.047489822,10381.417,4.5228539e-06,2.7056940e-06,3244,.1238168,,,,,.025840504,1,.30945563,-.072173633,-.011797571,-.11153834,.070570536
53,1,79,TOTAL,6,229,60.91400146484375,0,.083106264,10555.143,3.4174107e-06,2.1325154e-06,4213,.18317391,,,,,.025840504,1,.30945563,-.072173633,-.011797571,-.11153834,.070570536
53,1,79,TOTAL,39,251,69.02500152587891,0,.033103451,9706.7256,5.4326906e-06,3.0631943e-06,3024,.12,,,,,.025840504,1,.30945563,-.072173633,-.011797571,-.11153834,.070570536
